Experiment,Family,Mean_KS,95% CI Low,95% CI High,Mean p-value,Median p-value
mean,PF15378,1.0,1.0,1.0,1.0,1.0
mean,PF02296,1.0,1.0,1.0,1.0,1.0
mean,PF13402,1.0,1.0,1.0,1.0,1.0
mean,PF07970,0.6309999999999999,0.3333333333333333,0.6666666666666666,0.6423999999999999,0.6
mean,PF15301,1.0,1.0,1.0,1.0,1.0
mean,PF18720,0.9198333333333335,0.6666666666666666,1.0,0.02666017316017316,0.0021645021645021645
mean,PF02911,0.7006666666666667,0.3333333333333333,1.0,0.5346999999999998,0.6
mean,PF14324,0.9995,1.0,1.0,0.002235930735930736,0.0021645021645021645
mean,PF00473,0.8156666666666668,0.3333333333333333,1.0,0.11591558441558442,0.025974025974025972
mean,PF13919,1.0,1.0,1.0,1.0,1.0
mean,PF00134,0.25186693548387096,0.10675403225806453,0.39319556451612897,0.002109193478888334,1.824195779404828e-14
mean,PF17217,0.9611000000000001,0.8,1.0,0.000475307973759986,1.0825088224469026e-05
mean,PF16421,0.9982666666666666,0.9983333333333334,1.0,2.7463048661427804e-08,1.2893450075787698e-08
mean,PF00337,0.4007583333333333,0.19166666666666668,0.5833333333333334,0.0035409824565661345,4.125492317747587e-09
mean,PF00773,0.767,0.49583333333333357,1.0,0.12378354978354975,0.025974025974025972
mean,PF15206,1.0,1.0,1.0,1.0,1.0
mean,PF15621,0.9463333333333334,0.6666666666666666,1.0,0.18000000000000002,0.09999999999999999
mean,PF14948,0.622,0.3333333333333333,1.0,0.6404999999999998,0.6
mean,PF14637,1.0,1.0,1.0,1.0,1.0
mean,PF02096,1.0,1.0,1.0,1.0,1.0
mean,PF15229,0.6144857142857143,0.45714285714285713,0.7333333333333333,1.7717749173201414e-09,3.9497813910249487e-19
mean,PF01007,0.7699583333333334,0.5916666666666667,0.9,1.8327721494141707e-13,8.151815928197959e-36
mean,PF02375,0.972709090909091,0.8909090909090909,1.0,2.0207909765239453e-20,2.232885524245301e-30
mean,PF14545,1.0,1.0,1.0,1.0,1.0
mean,PF04667,1.0,1.0,1.0,1.0,1.0
mean,PF03792,1.0,1.0,1.0,0.0021645021645021645,0.0021645021645021645
mean,PF16122,1.0,1.0,1.0,1.0,1.0
mean,PF17862,0.8397833333333333,0.75,0.9133333333333333,1.735312614504321e-70,3.367452422373004e-109
mean,PF15252,1.0,1.0,1.0,1.0,1.0
mean,PF04133,1.0,1.0,1.0,1.0,1.0
mean,PF00876,0.5956666666666667,0.3333333333333333,1.0,0.6758999999999998,0.6
mean,PF00005,0.662709528214616,0.5568917668825162,0.7428538390379279,5.977344329450843e-126,1.3156655239029018e-227
mean,PF09333,0.8218333333333335,0.5,1.0,0.07657142857142858,0.025974025974025972
mean,PF13671,0.6048888888888889,0.3881944444444445,0.7777777777777778,0.0014165052825533947,1.3505801252157732e-06
mean,PF02291,1.0,1.0,1.0,1.0,1.0
max,PF04900,1.0,1.0,1.0,1.0,1.0
max,PF07546,0.5157222222222222,0.25,0.722916666666666,0.016980178071299177,6.128455932890867e-05
max,PF00132,1.0,1.0,1.0,1.0,1.0
max,PF12205,1.0,1.0,1.0,1.0,1.0
max,PF01425,0.9963333333333333,1.0,1.0,0.10550000000000002,0.09999999999999999
max,PF02897,1.0,1.0,1.0,1.0,1.0
max,PF06907,1.0,1.0,1.0,1.0,1.0
max,PF03942,1.0,1.0,1.0,1.0,1.0
max,PF01997,1.0,1.0,1.0,1.0,1.0
max,PF01131,1.0,1.0,1.0,1.0,1.0
max,PF12287,1.0,1.0,1.0,1.0,1.0
max,PF16070,0.9987,1.0,1.0,2.521163047478836e-05,1.0825088224469026e-05
max,PF15636,1.0,1.0,1.0,0.0021645021645021645,0.0021645021645021645
max,PF08782,0.5766666666666667,0.3333333333333333,0.6666666666666666,0.3388961038961039,0.14285714285714285
max,PF00291,0.9778000000000001,0.8,1.0,0.0002312238844746584,1.0825088224469026e-05
max,PF00330,0.9653333333333333,0.6666666666666666,1.0,0.15200000000000002,0.09999999999999999
max,PF00023,0.43647003914483595,0.3679464016862391,0.5034853959650708,5.3794075172498195e-171,3.752676231797592e-284
max,PF08150,0.9995,1.0,1.0,1.1853471605793583e-05,1.0825088224469026e-05
max,PF05474,1.0,1.0,1.0,1.0,1.0
max,PF03712,0.9863333333333334,0.8333333333333334,1.0,0.0042099567099567105,0.0021645021645021645
max,PF10482,1.0,1.0,1.0,1.0,1.0
max,PF02786,0.9912380952380951,0.9523809523809523,1.0,2.4389053320692925e-10,3.715691111961505e-12
max,PF05805,0.8136666666666668,0.6,1.0,0.0008398050845578244,5.2347407307698066e-05
max,PF21323,0.9998333333333332,1.0,1.0,0.002188311688311688,0.0021645021645021645
max,PF10226,1.0,1.0,1.0,1.0,1.0
max,PF12125,1.0,1.0,1.0,1.0,1.0
max,PF00387,0.9370761904761906,0.8761904761904762,0.9809523809523809,1.1353734807529249e-39,2.4496574217667903e-51
max,PF02181,0.9312190476190477,0.8476190476190476,0.9904761904761905,6.402670628493796e-35,7.139001629148932e-50
max,PF17900,0.8639848484848485,0.7121212121212122,0.9545454545454546,6.28902530216042e-14,9.758700881821543e-27
max,PF01702,1.0,1.0,1.0,1.0,1.0
max,PF16910,1.0,1.0,1.0,1.0,1.0
max,PF00549,0.8121666666666666,0.5,1.0,0.0858961038961039,0.025974025974025972
max,PF19033,0.6305,0.3333333333333333,1.0,0.3311774891774892,0.14285714285714285
max,PF02574,0.8623333333333333,0.3333333333333333,1.0,0.30229999999999996,0.09999999999999999
max,PF15920,1.0,1.0,1.0,1.0,1.0
max,PF02014,0.904,0.6666666666666666,1.0,0.24180000000000001,0.09999999999999999
max,PF08454,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF15250,1.0,1.0,1.0,1.0,1.0
max,PF14551,0.9678000000000001,0.8,1.0,7.778244520670524e-06,1.2893450075787698e-08
max,PF13854,0.7136666666666668,0.42857142857142855,0.9523809523809523,0.005635270317852296,1.94917204154521e-05
max,PF16891,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF01299,0.5268999999999999,0.2,0.8,0.2307946264262054,0.16782134274394334
max,PF10629,0.7339999999999999,0.3333333333333333,1.0,0.48639999999999994,0.6
max,PF07670,0.9996666666666666,1.0,1.0,0.10050000000000002,0.09999999999999999
max,PF15313,1.0,1.0,1.0,1.0,1.0
max,PF09111,1.0,1.0,1.0,1.0,1.0
max,PF01554,1.0,1.0,1.0,1.0,1.0
max,PF07535,1.0,1.0,1.0,1.0,1.0
max,PF02460,0.9774444444444443,0.8888888888888888,1.0,3.954153537762671e-13,4.5196459263025544e-21
max,PF18911,0.8365,0.5,1.0,0.07394588744588745,0.025974025974025972
max,PF01918,1.0,1.0,1.0,1.0,1.0
max,PF21255,0.7383333333333333,0.3333333333333333,1.0,0.4871999999999998,0.6
max,PF04906,0.9986666666666667,1.0,1.0,0.10200000000000001,0.09999999999999999
max,PF00151,0.7937333333333335,0.6222222222222222,0.9111111111111111,1.0452767531099896e-08,1.3604354608288125e-14
max,PF01085,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF05327,0.9686666666666668,0.6666666666666666,1.0,0.1469,0.09999999999999999
max,PF12146,0.8273,0.6,1.0,0.010929907553746562,0.002056766762649115
max,PF10486,1.0,1.0,1.0,1.0,1.0
max,PF21122,1.0,1.0,1.0,1.0,1.0
max,PF01126,1.0,1.0,1.0,1.0,1.0
max,PF00249,0.5138584615384616,0.3599230769230769,0.6430769230769231,3.659809096001807e-14,1.8409397135079983e-40
max,PF21473,1.0,1.0,1.0,1.0,1.0
max,PF05470,1.0,1.0,1.0,1.0,1.0
max,PF07738,0.7447619047619047,0.5238095238095238,0.9047619047619048,0.001846182148643644,3.16081952683007e-06
max,PF08466,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF01135,0.9986666666666666,1.0,1.0,0.10200000000000004,0.09999999999999999
max,PF11779,1.0,1.0,1.0,1.0,1.0
max,PF10366,1.0,1.0,1.0,1.0,1.0
max,PF10148,1.0,1.0,1.0,1.0,1.0
max,PF02310,1.0,1.0,1.0,1.0,1.0
max,PF18201,0.5366666666666667,0.16666666666666666,0.8333333333333334,0.45380519480519477,0.474025974025974
max,PF15477,0.585,0.3333333333333333,1.0,0.6928999999999998,0.6
max,PF05324,1.0,1.0,1.0,1.0,1.0
max,PF12624,0.968952380952381,0.8571428571428571,1.0,2.4167592185314244e-07,3.715691111961505e-12
max,PF14075,1.0,1.0,1.0,1.0,1.0
max,PF00503,0.997475,0.9833333333333333,1.0,5.489664235471089e-63,2.2001332500149066e-71
max,PF02182,1.0,1.0,1.0,1.0,1.0
max,PF00586,0.957,0.6666666666666666,1.0,0.1638,0.09999999999999999
max,PF02192,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF00155,0.7648308823529412,0.6617647058823529,0.8455882352941176,1.1324715288893044e-24,3.321677594580606e-40
max,PF05609,1.0,1.0,1.0,1.0,1.0
max,PF18116,1.0,1.0,1.0,1.0,1.0
max,PF00207,0.9780181818181818,0.9454545454545454,1.0,6.575882132936763e-25,2.232885524245301e-30
max,PF15268,0.9653333333333333,0.6666666666666666,1.0,0.152,0.09999999999999999
max,PF18253,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF03029,0.7783333333333332,0.3333333333333333,1.0,0.42139999999999994,0.6
max,PF00567,0.713021978021978,0.5934065934065934,0.8131868131868132,8.404114357749706e-15,1.2133411846434254e-22
max,PF00533,0.7547802197802198,0.5604395604395604,0.9120879120879121,7.412265956823674e-12,3.920638003014863e-26
max,PF03109,0.9548000000000001,0.7,1.0,0.0006946026110112797,1.0825088224469026e-05
max,PF00557,0.9072857142857143,0.7142857142857143,1.0,1.3222933011262184e-05,4.0268330368779533e-13
max,PF01040,0.912,0.6666666666666666,1.0,0.23120000000000004,0.09999999999999999
max,PF13918,0.9876666666666667,0.6666666666666666,1.0,0.11840000000000002,0.09999999999999999
max,PF10559,1.0,1.0,1.0,1.0,1.0
max,PF08447,0.4338444444444444,0.24444444444444444,0.6222222222222222,0.010479213016594545,0.000559265196575265
max,PF00883,1.0,1.0,1.0,1.0,1.0
max,PF16176,1.0,1.0,1.0,1.0,1.0
max,PF06309,0.9196,0.7,1.0,0.0012110134447595748,0.00021650176448938054
max,PF16619,1.0,1.0,1.0,1.0,1.0
max,PF01852,0.6677472527472528,0.4725274725274725,0.8241758241758241,4.576650297210915e-07,1.051018448458772e-19
max,PF09141,1.0,1.0,1.0,1.0,1.0
max,PF00164,1.0,1.0,1.0,1.0,1.0
max,PF12062,1.0,1.0,1.0,0.0021645021645021645,0.0021645021645021645
max,PF16422,1.0,1.0,1.0,0.0021645021645021645,0.0021645021645021645
max,PF02736,0.9997179487179487,1.0,1.0,1.3644990717741723e-44,3.4329611587646166e-46
max,PF11669,0.674,0.3333333333333333,1.0,0.5748999999999999,0.6
max,PF13922,1.0,1.0,1.0,1.0,1.0
max,PF15791,1.0,1.0,1.0,1.0,1.0
max,PF18108,1.0,1.0,1.0,1.0,1.0
max,PF00594,0.32128787878787873,0.19696969696969696,0.4393939393939394,0.017572763942371842,0.002350422369165078
max,PF16017,1.0,1.0,1.0,1.0,1.0
max,PF13621,0.9432380952380954,0.8083333333333335,1.0,9.398384232210437e-07,1.5605902670238322e-10
max,PF00615,0.5181899159663865,0.3680672268907563,0.653781512605042,2.3419624270544162e-26,9.240821525681094e-74
max,PF05822,1.0,1.0,1.0,1.0,1.0
max,PF19286,1.0,1.0,1.0,1.0,1.0
max,PF10162,1.0,1.0,1.0,1.0,1.0
max,PF06565,1.0,1.0,1.0,1.0,1.0
max,PF04991,1.0,1.0,1.0,1.0,1.0
max,PF15832,1.0,1.0,1.0,1.0,1.0
max,PF14769,1.0,1.0,1.0,1.0,1.0
max,PF13959,0.9991666666666668,1.0,1.0,0.002283549783549784,0.0021645021645021645
max,PF02437,0.3313333333333333,0.19047619047619047,0.5714285714285714,0.31905420477649,0.36497950870925666
max,PF01619,1.0,1.0,1.0,1.0,1.0
max,PF00198,0.9985,1.0,1.0,0.002378787878787879,0.0021645021645021645
max,PF15342,1.0,1.0,1.0,1.0,1.0
max,PF15288,0.8391920289855074,0.8333333333333334,0.8405797101449275,2.5289057664858044e-97,1.1422971071093646e-99
max,PF13757,1.0,1.0,1.0,1.0,1.0
max,PF05030,0.7666666666666665,0.3333333333333333,1.0,0.43959999999999994,0.6
max,PF01170,0.9966666666666667,1.0,1.0,0.10500000000000002,0.09999999999999999
max,PF21494,1.0,1.0,1.0,1.0,1.0
max,PF12004,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF17661,1.0,1.0,1.0,1.0,1.0
max,PF03489,0.5506666666666666,0.3333333333333333,0.8333333333333334,0.39029653679653675,0.474025974025974
max,PF03098,0.7979111111111112,0.6444444444444445,0.9111111111111111,1.2514255369969889e-08,1.3604354608288125e-14
max,PF00561,0.6308404558404559,0.48717948717948717,0.7549857549857549,8.221918678224175e-24,7.593290449201153e-67
max,PF20871,1.0,1.0,1.0,1.0,1.0
max,PF11938,0.49560000000000004,0.3,0.9,0.3242937712442357,0.41752365281777043
max,PF16178,0.8154285714285716,0.7142857142857143,1.0,2.2475007676545384e-06,4.1589730616185135e-07
max,PF01667,1.0,1.0,1.0,1.0,1.0
max,PF00531,0.4776666666666667,0.3310344827586207,0.6023563218390804,2.8233845532043984e-13,2.7363308588036045e-46
max,PF19037,0.9711666666666667,0.8333333333333334,1.0,0.009593073593073594,0.0021645021645021645
max,PF16608,0.9993333333333333,1.0,1.0,0.10100000000000003,0.09999999999999999
max,PF04893,0.49966666666666665,0.26666666666666666,0.7333333333333333,0.15472995283833835,0.026248485664288602
max,PF12886,0.9993333333333333,1.0,1.0,0.10100000000000002,0.09999999999999999
max,PF08781,0.9893333333333333,0.6666666666666666,1.0,0.11600000000000003,0.09999999999999999
max,PF03474,1.0,1.0,1.0,1.0,1.0
max,PF16675,1.0,1.0,1.0,1.0,1.0
max,PF03154,1.0,1.0,1.0,1.0,1.0
max,PF12678,1.0,1.0,1.0,1.0,1.0
max,PF02807,0.9998333333333334,1.0,1.0,0.002188311688311688,0.0021645021645021645
max,PF16674,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF03259,0.6233333333333333,0.3333333333333333,0.6666666666666666,0.6507999999999999,0.6
max,PF04503,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF02828,0.5628444444444445,0.4666666666666667,0.7333333333333333,1.342634399450872e-05,3.2734281333064613e-06
max,PF02141,0.6838455882352942,0.5514705882352942,0.8310661764705881,4.644860644384125e-16,6.838271091116315e-30
max,PF00060,0.6858954248366013,0.5424836601307189,0.7908496732026143,2.3610150003150487e-19,2.1131268301851454e-35
max,PF12414,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF16189,1.0,1.0,1.0,1.0,1.0
max,PF17919,1.0,1.0,1.0,1.0,1.0
max,PF04905,1.0,1.0,1.0,1.0,1.0
max,PF08569,1.0,1.0,1.0,1.0,1.0
max,PF00566,0.4104268476621418,0.3446266968325792,0.5090686274509804,6.642213168475843e-57,7.403353125151711e-97
max,PF04005,1.0,1.0,1.0,1.0,1.0
max,PF13831,0.8166153846153847,0.7307692307692307,0.8589743589743589,6.473007801655619e-16,1.0915043888101422e-26
max,PF04055,0.41013888888888894,0.2222222222222222,0.5833333333333334,0.038395145374224206,0.0034922983087209143
max,PF17814,1.0,1.0,1.0,1.0,1.0
max,PF07992,0.8614545454545454,0.7121212121212122,0.9696969696969697,7.444425158825713e-13,9.758700881821543e-27
max,PF00241,0.7663333333333333,0.5333333333333333,0.9333333333333333,7.387001798655342e-06,1.1019527232713381e-13
max,PF00466,0.6528333333333334,0.3333333333333333,1.0,0.2543787878787878,0.14285714285714285
max,PF16279,1.0,1.0,1.0,1.0,1.0
max,PF02761,0.9953333333333334,1.0,1.0,0.10700000000000001,0.09999999999999999
max,PF15808,1.0,1.0,1.0,1.0,1.0
max,PF08391,1.0,1.0,1.0,1.0,1.0
max,PF11002,0.9996,1.0,1.0,1.1647794929528668e-05,1.0825088224469026e-05
max,PF13469,1.0,1.0,1.0,1.0,1.0
max,PF13926,0.692,0.3333333333333333,1.0,0.5418,0.6
max,PF09750,1.0,1.0,1.0,1.0,1.0
max,PF18411,1.0,1.0,1.0,1.0,1.0
max,PF02337,0.993,0.8333333333333334,1.0,0.003658008658008658,0.0021645021645021645
max,PF00927,0.9988055555555555,0.9722222222222222,1.0,4.012993617964038e-20,4.5196459263025544e-21
max,PF12537,1.0,1.0,1.0,1.0,1.0
max,PF03836,0.9996666666666666,1.0,1.0,0.10050000000000002,0.09999999999999999
max,PF00193,0.5866263736263735,0.43956043956043955,0.7252747252747253,6.632039997047386e-08,1.2593542589597332e-14
max,PF12052,0.9996666666666667,1.0,1.0,0.002212121212121212,0.0021645021645021645
max,PF07147,1.0,1.0,1.0,1.0,1.0
max,PF01963,0.638,0.3333333333333333,1.0,0.6293999999999998,0.6
max,PF04494,1.0,1.0,1.0,1.0,1.0
max,PF15410,0.97675,0.8571428571428571,1.0,2.4522936312962097e-09,2.6148266473233464e-16
max,PF00028,0.9577295009698465,0.9440971609945336,0.9712572738494093,0.0,0.0
max,PF07744,0.5566666666666666,0.3333333333333333,0.8,0.049250181036932524,0.026248485664288602
max,PF00418,0.7289999999999999,0.3333333333333333,1.0,0.4912999999999999,0.6
max,PF01163,0.9663333333333333,0.6666666666666666,1.0,0.15050000000000002,0.09999999999999999
max,PF04901,0.9793333333333333,0.6666666666666666,1.0,0.1307,0.09999999999999999
max,PF16174,1.0,1.0,1.0,1.0,1.0
max,PF00789,0.4560757575757575,0.21212121212121213,0.6666666666666666,0.011135634709551444,1.6064698361040741e-06
max,PF12548,1.0,1.0,1.0,1.0,1.0
max,PF09532,0.9656666666666668,0.6666666666666666,1.0,0.15070000000000006,0.09999999999999999
max,PF00225,0.8257780126849894,0.7758985200845666,0.8742071881606766,2.386408669772452e-222,0.0
max,PF00837,0.9996666666666666,1.0,1.0,0.10050000000000002,0.09999999999999999
max,PF11357,0.935509881422925,0.8853754940711462,0.9802371541501976,1.0078658631188768e-94,1.8703713633112808e-121
max,PF06701,0.9718333333333333,0.8333333333333334,1.0,0.0098008658008658,0.0021645021645021645
max,PF01161,0.8793333333333333,0.3333333333333333,1.0,0.2782,0.09999999999999999
max,PF08711,0.6733111111111111,0.4,0.8666666666666667,0.0027281363454302876,1.741085302768714e-10
max,PF13903,0.711,0.5555555555555556,0.8,3.189963605107072e-06,5.276016068996103e-12
max,PF01513,1.0,1.0,1.0,1.0,1.0
max,PF03357,0.374530303030303,0.18181818181818182,0.5757575757575758,0.014794799712204827,0.0002838993311940763
max,PF08071,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF16484,0.9996666666666666,1.0,1.0,0.10050000000000002,0.09999999999999999
max,PF05781,1.0,1.0,1.0,1.0,1.0
max,PF11569,0.9983333333333334,1.0,1.0,0.10250000000000002,0.09999999999999999
max,PF11945,1.0,1.0,1.0,1.0825088224469025e-05,1.0825088224469026e-05
max,PF01463,0.7509454545454546,0.5454545454545454,0.8727272727272727,3.06964990312877e-07,5.38231011504668e-16
max,PF01129,0.9503333333333334,0.6666666666666666,1.0,0.013346320346320347,0.0021645021645021645
max,PF15010,0.998,1.0,1.0,0.10300000000000001,0.09999999999999999
max,PF12931,0.8026666666666665,0.3333333333333333,1.0,0.3857999999999999,0.09999999999999999
max,PF00596,0.7553333333333334,0.5,1.0,0.15100649350649348,0.025974025974025972
max,PF18782,0.9954666666666667,0.9333333333333333,1.0,9.922799178326218e-08,1.2893450075787698e-08
max,PF00642,0.32490120967741937,0.16330645161290322,0.46774193548387094,0.00034836698637997175,2.1239025234652252e-24
max,PF00806,1.0,1.0,1.0,1.0,1.0
max,PF15412,1.0,1.0,1.0,1.0,1.0
max,PF11704,1.0,1.0,1.0,1.0,1.0
max,PF21127,1.0,1.0,1.0,1.0,1.0
max,PF05191,0.9803333333333333,0.6666666666666666,1.0,0.12940000000000004,0.09999999999999999
max,PF16515,1.0,1.0,1.0,1.0,1.0
max,PF01529,0.7839782608695652,0.6811594202898551,0.8804347826086957,1.0084140860122972e-46,5.654238599555866e-84
max,PF00036,0.4806813186813187,0.21978021978021978,0.6813186813186813,0.002172177901483691,1.8157128549698548e-10
max,PF07742,0.4154666666666667,0.26666666666666666,0.6666666666666666,0.2473271422080498,0.18441617684449832
max,PF15371,0.8032564102564104,0.7307692307692307,0.8461538461538461,3.670849815047538e-20,1.0332908214069346e-25
max,PF16519,0.999,1.0,1.0,0.002307359307359308,0.0021645021645021645
max,PF01411,1.0,1.0,1.0,1.0,1.0
max,PF05041,0.9993333333333333,1.0,1.0,0.0022597402597402598,0.0021645021645021645
max,PF17069,1.0,1.0,1.0,1.0,1.0
max,PF14927,0.5993333333333333,0.3333333333333333,1.0,0.6780999999999999,0.6
max,PF01650,1.0,1.0,1.0,1.0,1.0
max,PF07458,0.46702777777777776,0.3333333333333333,0.7222222222222222,0.006954169531955715,0.0034922983087209143
max,PF12145,1.0,1.0,1.0,1.0,1.0
max,PF13297,1.0,1.0,1.0,1.0,1.0
max,PF08311,1.0,1.0,1.0,1.0,1.0
max,PF02727,1.0,1.0,1.0,1.0,1.0
max,PF02171,0.9315238095238096,0.8095238095238095,1.0,1.0314224953561462e-07,1.5605902670238322e-10
max,PF08542,0.8793333333333333,0.6666666666666666,1.0,0.2809,0.09999999999999999
max,PF00045,0.8953852813852814,0.8051948051948052,0.9568181818181818,1.0707252094580477e-57,1.942107944287118e-99
max,PF09173,1.0,1.0,1.0,1.0,1.0
max,PF07974,0.5673157894736842,0.420906432748538,0.6783625730994152,6.410270123843691e-07,2.7926670605579316e-26
max,PF05914,1.0,1.0,1.0,1.0,1.0
max,PF10190,1.0,1.0,1.0,1.0,1.0
max,PF08336,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF00157,0.8295164835164838,0.7692307692307693,0.8571428571428571,1.4701314983544318e-25,1.8592922630341623e-32
max,PF21362,1.0,1.0,1.0,1.0,1.0
max,PF18039,1.0,1.0,1.0,0.0021645021645021645,0.0021645021645021645
max,PF00652,0.7711212121212121,0.6405844155844156,0.8744588744588745,2.419461280713011e-40,1.0350398185184676e-68
max,PF14922,1.0,1.0,1.0,1.0,1.0
max,PF01019,0.7383888888888889,0.6111111111111112,0.7777777777777778,6.721130357524463e-08,3.846806468659764e-10
max,PF01301,0.9995,1.0,1.0,0.0022359307359307357,0.0021645021645021645
max,PF13374,0.5097142857142857,0.35714285714285715,0.6428571428571429,0.008812832399802165,0.0015178367819511198
max,PF00857,1.0,1.0,1.0,1.0,1.0
max,PF11261,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF16381,1.0,1.0,1.0,1.0,1.0
max,PF06888,1.0,1.0,1.0,1.0,1.0
max,PF02196,0.9120666666666667,0.6,1.0,0.0004780567017832673,3.8680350227363097e-07
max,PF02953,0.5740999999999999,0.3,0.9,0.20413480482365934,0.05244755244755244
max,PF05593,1.0,1.0,1.0,1.0,1.0
max,PF00042,0.5627878787878787,0.3787878787878788,0.6818181818181818,0.00024827962712104266,1.8873036861334e-10
max,PF07731,0.9998333333333334,1.0,1.0,0.002188311688311688,0.0021645021645021645
max,PF00619,0.3916892307692308,0.20923076923076922,0.5539230769230769,6.564590641250069e-05,6.909439594780226e-23
max,PF00498,0.4986709677419354,0.33763440860215055,0.6344623655913978,2.5523584997220098e-08,1.3006195301535117e-53
max,PF12129,1.0,1.0,1.0,1.0,1.0
max,PF12595,1.0,1.0,1.0,1.0,1.0
max,PF02837,1.0,1.0,1.0,1.0,1.0
max,PF00535,0.73113,0.6366666666666667,0.81,7.040131821326476e-40,1.4864114970979363e-78
max,PF03730,1.0,1.0,1.0,1.0,1.0
max,PF17772,0.999,1.0,1.0,1.2881854987118141e-05,1.0825088224469026e-05
max,PF00111,0.8943333333333334,0.5,1.0,0.05368398268398269,0.0021645021645021645
max,PF06083,0.6004666666666666,0.4,0.8,0.0250444704634267,0.007655808318750842
max,PF15917,1.0,1.0,1.0,1.0,1.0
max,PF13884,1.0,1.0,1.0,1.0,1.0
max,PF00208,1.0,1.0,1.0,1.0,1.0
max,PF11977,0.7272380952380952,0.6666666666666666,0.8095238095238095,2.9330227007686468e-05,1.94917204154521e-05
max,PF07719,0.5564,0.28888888888888886,0.7777777777777778,0.005374597040301673,9.820284399919383e-07
max,PF04950,1.0,1.0,1.0,1.0,1.0
max,PF16556,1.0,1.0,1.0,1.0,1.0
max,PF01279,1.0,1.0,1.0,1.0,1.0
max,PF00903,0.9553333333333333,0.6666666666666666,1.0,0.1668,0.09999999999999999
max,PF00047,0.5507979879275654,0.4438128772635815,0.6451006036217304,1.377676959628907e-156,0.0
max,PF20886,0.9973333333333333,1.0,1.0,0.10400000000000001,0.09999999999999999
max,PF13793,0.9983000000000001,1.0,1.0,1.432159172097252e-05,1.0825088224469026e-05
max,PF02188,0.3947142857142857,0.23809523809523808,0.6190476190476191,0.17568743496205969,0.09481656218610322
max,PF18119,0.9996666666666667,1.0,1.0,0.10050000000000002,0.09999999999999999
max,PF21297,1.0,1.0,1.0,1.0,1.0
max,PF00462,0.5293333333333332,0.19047619047619047,0.8095238095238095,0.09210043710839946,0.005467427576534314
max,PF16423,0.9998333333333334,1.0,1.0,0.002188311688311688,0.0021645021645021645
max,PF01873,1.0,1.0,1.0,1.0,1.0
max,PF03815,0.6192,0.3333333333333333,0.8016666666666652,0.03461535858747613,0.0018373939965002021
max,PF17826,1.0,1.0,1.0,1.0,1.0
max,PF08151,0.9998333333333334,1.0,1.0,0.002188311688311688,0.0021645021645021645
max,PF06462,1.0,1.0,1.0,1.0,1.0
max,PF08742,0.9965333333333333,0.9333333333333333,1.0,5.1728521704060253e-08,1.2893450075787698e-08
max,PF01146,0.999,1.0,1.0,0.10150000000000002,0.09999999999999999
max,PF03727,0.9997999999999999,1.0,1.0,1.1236441576998847e-05,1.0825088224469026e-05
max,PF02158,1.0,1.0,1.0,1.0,1.0
max,PF20426,0.9996666666666667,1.0,1.0,0.002212121212121212,0.0021645021645021645
max,PF09816,1.0,1.0,1.0,1.0,1.0
max,PF02469,0.9958333333333332,1.0,1.0,0.0028528138528138526,0.0021645021645021645
max,PF01509,0.566,0.3333333333333333,1.0,0.7172999999999998,0.6
max,PF05712,0.8815,0.5,1.0,0.04429004329004329,0.025974025974025972
max,PF00711,0.827,0.4,1.0,0.02882739396826084,0.00021650176448938054
max,PF06617,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF17789,0.9981666666666666,0.9722222222222222,1.0,3.2700090241391614e-19,4.5196459263025544e-21
max,PF17906,1.0,1.0,1.0,1.0,1.0
max,PF02880,0.999,1.0,1.0,0.0023073593073593074,0.0021645021645021645
max,PF16317,1.0,1.0,1.0,1.0,1.0
max,PF13646,0.6268214285714285,0.2857142857142857,0.8928571428571429,0.01523966536217301,9.310626704251817e-06
max,PF18861,1.0,1.0,1.0,1.0,1.0
max,PF02759,0.3901764705882353,0.2222222222222222,0.5424836601307189,0.0007386994400588793,6.902592842785021e-11
max,PF01740,0.9141272727272726,0.8181818181818182,1.0,2.4724141993205954e-17,2.4844205251286393e-24
max,PF05790,1.0,1.0,1.0,1.0,1.0
max,PF00443,0.6143556338028168,0.5422535211267606,0.6803794992175274,2.4003955811362323e-292,0.0
max,PF20425,1.0,1.0,1.0,0.10000000000000002,0.09999999999999999
max,PF18112,1.0,1.0,1.0,1.0,1.0
max,PF00781,0.7910571428571429,0.6571428571428571,0.8952380952380953,7.085563539184322e-20,4.308734722610576e-33
max,PF08517,1.0,1.0,1.0,1.0,1.0
